conversation_id,type,facet,score,confidence,category,is_scoreable,note
11,hostile,Snacking Behavior,1,0.43,other,True,
11,hostile,Aura-color perception,N/A,0.0,cognitive,False,requires spiritual/religious observance data
11,hostile,Cloud-backup frequency,2,0.54,other,True,
11,hostile,Learning Style,1,0.41,cognitive,True,
11,hostile,Safety compliance,1,0.36,other,True,
11,hostile,Sensationalism,1,0.54,other,True,
11,hostile,Nationality,2,0.46,other,True,
11,hostile,Drollness,2,0.33,other,True,
11,hostile,Cooperation,1,0.88,social,True,
11,hostile,Breakfast-skipping frequency,2,0.45,other,True,
11,hostile,Impulsivity,4,0.85,personality,True,
11,hostile,Museum visits/year,1,0.34,other,True,
11,hostile,Choir participation years,1,0.54,social,True,
11,hostile,Delegation Ability,1,0.45,social,True,
11,hostile,Desire to influence others,2,0.33,social,True,
11,hostile,Vivacity,2,0.32,personality,True,
11,hostile,Genialness,2,0.37,emotion,True,
11,hostile,Cognitive measure: Working Memory Index,1,0.4,cognitive,True,
11,hostile,Ethical practices,1,0.9,other,True,
11,hostile,Civility,1,0.81,social,True,
11,hostile,Sleep Apnea,N/A,0.0,physical,False,requires medical/biological data
11,hostile,Classiness,2,0.55,personality,True,
11,hostile,Control over situations,1,0.48,other,True,
11,hostile,Time outdoors/day (h),1,0.4,other,True,
11,hostile,Effeteness,1,0.38,other,True,
11,hostile,Polygenic risk: cardiovascular disease,N/A,0.0,safety,False,requires medical/biological data
11,hostile,Psychological construct: Identity Diffusion level,2,0.39,cognitive,True,
11,hostile,Learning through movement,1,0.32,cognitive,True,
11,hostile,Caffeine sensitivity gene,N/A,0.0,physical,False,requires medical/biological data
11,hostile,Hatefulness,5,0.83,safety,True,
11,hostile,Psychological construct: Perfectionistic Strivings,1,0.39,cognitive,True,
11,hostile,Wake-time consistency,2,0.49,other,True,
11,hostile,Social-cognition variable: Mentalizing network activation,1,0.52,cognitive,True,
11,hostile,Patriotism,1,0.37,other,True,
11,hostile,Servility,1,0.39,other,True,
11,hostile,Stress Recovery Ability,1,0.39,other,True,
11,hostile,Troubleshooting technical issues,1,0.5,other,True,
11,hostile,Defense-mechanism tendency: Introjection,1,0.34,other,True,
11,hostile,Irritability,2,0.45,emotion,True,
11,hostile,Travel-companions diversity,2,0.32,social,True,
11,hostile,Trust in others,1,0.93,social,True,
11,hostile,Gamified-finance-app usage,2,0.45,other,True,
11,hostile,Caffeine intake (mg/day),N/A,0.0,physical,False,requires medical/biological data
11,hostile,Comfort with Vulnerability,1,0.34,other,True,
11,hostile,Anticipativeness,2,0.35,other,True,
11,hostile,Home-security-system presence,2,0.42,other,True,
11,hostile,HEXACO domain: Honesty-Humility,1,0.9,other,True,
11,hostile,Eating Habits (Home-Cooked vs. Eating Out),1,0.46,other,True,
11,hostile,Decision-Making Confidence,1,0.39,other,True,
11,hostile,Alignment with societal roles,2,0.31,social,True,
11,hostile,Connectedness: Belief in interconnections,2,0.48,other,True,
11,hostile,Quirkiness,1,0.47,other,True,
11,hostile,Creative resilience,2,0.48,other,True,
11,hostile,Rapid cognitive processing,1,0.41,cognitive,True,
11,hostile,Cordiality,2,0.5,emotion,True,
11,hostile,Types of Mindfulness Techniques Used,2,0.37,other,True,
11,hostile,Economic reasoning,2,0.43,cognitive,True,
11,hostile,Conformity,1,0.38,other,True,
11,hostile,Pet-enrichment activities count,1,0.54,other,True,
11,hostile,Aestheticism,2,0.49,other,True,
11,hostile,Type of Support Preferred (Emotional vs. Practical),1,0.46,emotion,True,
11,hostile,Mental Arithmetic Speed,1,0.48,cognitive,True,
11,hostile,Patience: Resistance to anger,1,0.34,emotion,True,
11,hostile,Flawlessness,1,0.32,personality,True,
11,hostile,Self-Efficacy,2,0.44,other,True,
11,hostile,Spelling Accuracy,2,0.5,linguistic,True,
11,hostile,Peacefulness,1,0.54,other,True,
11,hostile,Doggedness,2,0.47,personality,True,
11,hostile,Decency,1,0.88,personality,True,
11,hostile,Processed-food frequency,1,0.4,other,True,
12,hostile,Risktaking,4,0.91,safety,True,
12,hostile,Naivety,2,0.36,other,True,
12,hostile,Acidity,1,0.45,emotion,True,
12,hostile,Common-sense,1,0.47,other,True,
12,hostile,Hesitation,1,0.34,other,True,
12,hostile,Discontentment,1,0.88,emotion,True,
12,hostile,Overprotectiveness,1,0.41,other,True,
12,hostile,Merriness,2,0.34,emotion,True,
12,hostile,Emotionalism,1,0.38,emotion,True,
12,hostile,Self-improvement,1,0.51,other,True,
12,hostile,Statistical Reasoning,1,0.37,cognitive,True,
12,hostile,Assertiveness and control in relationships,2,0.37,personality,True,
12,hostile,Cunningness,1,0.3,other,True,
12,hostile,Adventure-Seeking Behavior,2,0.35,other,True,
12,hostile,Compassion Fatigue,1,0.94,emotion,True,
12,hostile,Moroseness,1,0.53,emotion,True,
12,hostile,Specialist,2,0.31,other,True,
12,hostile,Aloofness,1,0.45,other,True,
12,hostile,Genuine,1,0.82,personality,True,
12,hostile,Determinedness,1,0.83,personality,True,
12,hostile,Pure Challenge,2,0.3,other,True,
12,hostile,Openness,1,0.81,personality,True,
12,hostile,SelfEsteem,1,0.4,personality,True,
12,hostile,Comparing alphanumeric data,2,0.3,other,True,
12,hostile,Big-heartedness,2,0.36,other,True,
12,hostile,Compulsive activities,2,0.39,other,True,
12,hostile,Disrespect,4,0.89,other,True,
12,hostile,FSH level,N/A,0.0,physical,False,requires medical/biological data
12,hostile,Self Perspective,2,0.33,other,True,
12,hostile,Desperation,2,0.46,emotion,True,
12,hostile,Anatomy knowledge,2,0.34,other,True,
12,hostile,Passive-Aggressive,4,0.87,safety,True,
12,hostile,Presence of Spiritual Pain,1,0.33,other,True,
12,hostile,Role of Spirituality in Community Involvement,2,0.31,social,True,
12,hostile,Structure,2,0.41,other,True,
12,hostile,Eco-tourism trips,2,0.53,other,True,
12,hostile,Chivalrousness,1,0.47,personality,True,
12,hostile,Pilgrimage participation count,2,0.54,social,True,
12,hostile,Mindfulness facet: Observing,2,0.33,other,True,
12,hostile,Submissiveness,2,0.44,personality,True,
12,hostile,Training-cycle length,1,0.38,other,True,
12,hostile,Sensitiveness,2,0.43,other,True,
12,hostile,Negative Affect Frequency,2,0.33,emotion,True,
12,hostile,Feedback-giving frequency,1,0.5,other,True,
12,hostile,Dance-cardio sessions,N/A,0.0,physical,False,requires medical/biological data
12,hostile,Enthusiasm,1,0.88,emotion,True,
12,hostile,Psychological construct: Social Desirability tendency,1,0.31,cognitive,True,
12,hostile,Inattentiveness,2,0.41,other,True,
12,hostile,Unassertiveness,1,0.41,personality,True,
12,hostile,Decision-making decisiveness,2,0.37,cognitive,True,
12,hostile,Sense-of-coherence score,1,0.49,cognitive,True,
12,hostile,Justice-mindedness,1,0.45,other,True,
12,hostile,Subscription count,1,0.36,other,True,
12,hostile,Depression Symptoms,1,0.52,emotion,True,
12,hostile,Spatial perception,1,0.47,cognitive,True,
12,hostile,Brevity,2,0.35,linguistic,True,
12,hostile,Orderliness,1,0.48,other,True,
12,hostile,Multiculturalism,1,0.35,social,True,
12,hostile,Creative risk-taking tendency,4,0.87,safety,True,
12,hostile,Inefficiency,2,0.55,other,True,
12,hostile,Network basics,1,0.41,other,True,
12,hostile,Alphabetical filing skills,1,0.32,other,True,
12,hostile,Work Styles,1,0.4,other,True,
12,hostile,Character strength: Perseverance,1,0.95,other,True,
12,hostile,Competition,1,0.38,other,True,
12,hostile,Logical Sequence Identification,2,0.32,cognitive,True,
12,hostile,Sustainable-transport usage,2,0.46,other,True,
12,hostile,Hardworking,2,0.33,other,True,
12,hostile,Emotional-intelligence measure: Impulsiveness,5,0.91,emotion,True,
12,hostile,Dishonesty,4,0.84,safety,True,
12,hostile,Preferred epistemology,1,0.31,cognitive,True,
12,hostile,Memory for Sounds,2,0.35,cognitive,True,
12,hostile,Sportsmanship rating,2,0.37,other,True,
12,hostile,Immaturity,1,0.41,other,True,
12,hostile,Health-literacy level,2,0.54,linguistic,True,
12,hostile,Estimating Calculations,2,0.38,other,True,
12,hostile,Depression: Feelings of sadness and hopelessness,1,0.32,emotion,True,
12,hostile,Synthesis of information,1,0.47,cognitive,True,
12,hostile,Ethical standards,1,0.91,other,True,
12,hostile,High-spiritedness,2,0.49,other,True,
12,hostile,Critical reasoning,2,0.36,cognitive,True,
12,hostile,Sleep-disorder diagnosis,N/A,0.0,physical,False,requires medical/biological data
12,hostile,Collaboration,1,0.86,social,True,
12,hostile,Precision of Movements,N/A,0.0,physical,False,requires medical/biological data
12,hostile,Social Boldness,1,0.33,personality,True,
12,hostile,Auditory memory,1,0.31,cognitive,True,
12,hostile,Organized lifestyle,1,0.35,other,True,
12,hostile,Skill-endorsements count,2,0.53,other,True,
12,hostile,Mysteriousness,1,0.54,other,True,
12,hostile,Cultural Identity,2,0.38,social,True,
12,hostile,Intrinsic Motivation,2,0.55,other,True,
12,hostile,Impartial-mindedness,1,0.43,other,True,
12,hostile,Burnout Symptoms,1,0.31,other,True,
12,hostile,Holiness,1,0.4,other,True,
12,hostile,Selfcontrol,2,0.52,personality,True,
12,hostile,SelfDirectedness,2,0.52,other,True,
12,hostile,Encouraging participation,2,0.46,social,True,
12,hostile,Impracticalness,1,0.53,other,True,
12,hostile,Meeting Deadlines,1,0.42,other,True,
12,hostile,Data Analysis,1,0.34,other,True,
12,hostile,Social Interaction Skills,2,0.47,social,True,
12,hostile,Psychoticism,4,0.92,other,True,
12,hostile,Ethical leadership rating,1,0.86,social,True,
12,hostile,Slothfulness,1,0.34,other,True,
12,hostile,Happiness,1,0.86,emotion,True,
12,hostile,Contentment Levels,1,0.8,emotion,True,
12,hostile,Neuroticism,4,0.93,personality,True,
12,hostile,Desire for excellence,2,0.43,other,True,
12,hostile,Perceiving,2,0.38,other,True,
12,hostile,Liberalism,1,0.37,other,True,
12,hostile,Inversion comfort level,2,0.44,other,True,
12,hostile,Affection,1,0.36,emotion,True,
12,hostile,Numeric Filing Skills,1,0.37,other,True,
12,hostile,Martyrdom,1,0.54,other,True,
12,hostile,Parathyroid-hormone level,N/A,0.0,physical,False,requires medical/biological data
12,hostile,Seeking approval,2,0.53,other,True,
12,hostile,Big Five facet Openness – Artistic Interests,1,0.81,personality,True,
12,hostile,Psychological construct: Operant-Learning rate,1,0.55,cognitive,True,
12,hostile,Psychological construct: Need for Achievement level,1,0.43,cognitive,True,
12,hostile,Cantankerousness,5,0.86,other,True,
12,hostile,Material properties knowledge,2,0.48,other,True,
12,hostile,Hostility,5,0.86,emotion,True,
12,hostile,Independence,1,0.46,other,True,
12,hostile,Chromatin-accessibility score,N/A,0.0,physical,False,requires medical/biological data
12,hostile,Well-being component: Engagement,1,0.51,other,True,
12,hostile,Need for social interaction,1,0.48,social,True,
12,hostile,Peer-collaboration hours,1,0.95,social,True,
12,hostile,Arts and Humanities,1,0.48,other,True,
12,hostile,Compassion,1,0.84,emotion,True,
12,hostile,Information Retention,1,0.5,cognitive,True,
12,hostile,Eye-contact duration,1,0.38,other,True,
12,hostile,Self-righteousness,1,0.45,other,True,
12,hostile,General Mood and Attitude,2,0.34,emotion,True,
12,hostile,Serotonin transporter availability,1,0.48,other,True,
12,hostile,Contribution to Group Goals,2,0.39,social,True,
12,hostile,Dignity,1,0.83,other,True,
12,hostile,Evaluating Solutions,1,0.5,cognitive,True,
12,hostile,Input,1,0.35,other,True,
12,hostile,Discreteness,2,0.54,other,True,
12,hostile,Character strength: Social Intelligence,1,0.46,cognitive,True,
12,hostile,Bravery,1,0.93,personality,True,
12,hostile,Childhood Experiences,2,0.47,other,True,
12,hostile,Data-sharing consent level,1,0.32,other,True,
12,hostile,Vision-check frequency,N/A,0.0,physical,False,requires medical/biological data
12,hostile,Physical-violence exposure,5,0.94,safety,True,
12,hostile,Macronutrient ratio: fat,N/A,0.0,physical,False,requires medical/biological data
12,hostile,Cooking and Culinary Arts,2,0.33,other,True,
12,hostile,Language use,1,0.48,linguistic,True,
12,hostile,Dance-style mastery diversity,1,0.45,social,True,
12,hostile,Satya Adherence,2,0.4,other,True,
12,hostile,Ethnocentrism,1,0.51,other,True,
12,hostile,Emotional Boundaries,1,0.33,emotion,True,
12,hostile,Creativity in solutions,1,0.37,cognitive,True,
12,hostile,Psychological construct: Hope scale,1,0.5,cognitive,True,
12,hostile,Depression (DEP),1,0.54,emotion,True,
12,hostile,Understanding Mathematical Concepts,1,0.44,cognitive,True,
12,hostile,Hypomania (Ma),2,0.51,other,True,
12,hostile,Goal-Directed Behavior,1,0.35,other,True,
12,hostile,Depth of Emotional Connections,2,0.49,emotion,True,
12,hostile,Binding foundations index,2,0.5,other,True,
12,hostile,Ego Dissolution Frequency,2,0.38,other,True,
12,hostile,Activator: Turning thoughts into action,1,0.36,other,True,
12,hostile,Exemplariness,2,0.46,other,True,
12,hostile,Frankness,1,0.31,personality,True,
12,hostile,Psychological construct: Psychological Safety climate,1,0.33,cognitive,True,
12,hostile,Psychological construct: Self-Compassion total,1,0.93,emotion,True,
12,hostile,Psychological construct: Executive-Function composite,2,0.34,cognitive,True,
12,hostile,Rebelliousness,1,0.31,personality,True,
12,hostile,Volunteer Work,2,0.4,other,True,
12,hostile,Intellect,2,0.46,other,True,
12,hostile,Use of Mathematical Formulas,1,0.53,cognitive,True,
12,hostile,Coarseness,4,0.88,other,True,
12,hostile,Sensitivity,1,0.36,other,True,
12,hostile,Divided Attention Ability,2,0.39,cognitive,True,
12,hostile,Psychological construct: Acculturative Stress score,2,0.33,cognitive,True,
12,hostile,Dauntlessness,1,0.52,personality,True,
12,hostile,Concreteness,1,0.34,other,True,
12,hostile,Hysteria (Hy),2,0.45,other,True,
12,hostile,Sentence Structure,2,0.34,linguistic,True,
12,hostile,Esteem Needs,2,0.46,personality,True,
12,hostile,Understanding mechanical concepts,2,0.39,other,True,
12,hostile,Auditory Memory Recall,1,0.37,cognitive,True,
12,hostile,Storytelling proficiency,2,0.47,linguistic,True,
12,hostile,Music-lessons years,2,0.5,other,True,
12,hostile,Warmheartedness,1,0.5,emotion,True,
12,hostile,Self-effacement,1,0.49,other,True,
12,hostile,Outspokenness,1,0.38,personality,True,
12,hostile,Sleep-environment temperature,N/A,0.0,physical,False,requires medical/biological data
12,hostile,Comprehension of spoken information,2,0.41,cognitive,True,
12,hostile,Blissfulness,2,0.5,emotion,True,
12,hostile,Sequential Memory Recall,1,0.44,cognitive,True,
12,hostile,Withdrawnness,2,0.34,other,True,
12,hostile,Conservatism,2,0.55,other,True,
12,hostile,Ardency,1,0.49,personality,True,
12,hostile,Aesthetic Appreciation,2,0.38,other,True,
12,hostile,Value orientation: Universalism,2,0.42,other,True,
12,hostile,Perseverance,1,0.9,other,True,
12,hostile,Regularity of Self-Reflection,1,0.5,other,True,
12,hostile,Controlling Reactions,5,0.89,safety,True,
12,hostile,Psychological construct: Cultural Intelligence – Behavioral,2,0.43,cognitive,True,
12,hostile,Metabolic Rate (Low or High),N/A,0.0,physical,False,requires medical/biological data
12,hostile,Dietary Habits,N/A,0.0,physical,False,requires medical/biological data
12,hostile,Significance: Desire to make an impact,1,0.4,other,True,
12,hostile,Psychological construct: Resilience-Trait score,2,0.43,cognitive,True,
12,hostile,Boredom Susceptibility,1,0.48,other,True,
12,hostile,Psychological construct: Consummatory Pleasure scale,1,0.39,cognitive,True,
12,hostile,Macronutrient ratio: carbs,N/A,0.0,physical,False,requires medical/biological data
12,hostile,Passport-stamps count,1,0.55,other,True,
12,hostile,Local-food sourcing %,1,0.39,other,True,
12,hostile,Patient care orientation,2,0.54,other,True,
12,hostile,Soft-skill training hours,1,0.31,other,True,
12,hostile,Graffiti appreciation,2,0.39,other,True,
12,hostile,Preference for Home-Cooked vs Restaurant Meals,N/A,0.0,other,False,requires spiritual/religious observance data
12,hostile,Immune-response age,N/A,0.0,physical,False,requires medical/biological data
12,hostile,Social-cognition variable: Cognitive Empathy,1,0.82,cognitive,True,
12,hostile,Kink-interest diversity,2,0.36,social,True,
12,hostile,Judging Consequences,1,0.31,cognitive,True,
12,hostile,Harmfulness,4,0.87,safety,True,
12,hostile,Affinity,1,0.47,emotion,True,
12,hostile,Abasement,2,0.39,other,True,
